"age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","children_3plus","homeowner","renter","education","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","density_clean","marital_status_clean","log_ppi","log_income","log_nchildren","log_pct_evangelical","age.na","support_dem"
54,0,1,"M","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26556,0.13858,"suburban","single",4.63472898822964,11.3193043074678,-4.60517018598809,-1.9763075027829,0,1
89,1,1,"F","H",0,1,0,"unknown",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.5310388889,0.08296888889,"urban","married",2.56494935746154,10.5814957142533,-4.60517018598809,-2.48928957410346,0,1
38,1,0,"F","H",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.47272,0.22852,"suburban","married",4.23410650459726,10.6253922435153,-4.60517018598809,-1.47613154512588,0,1
78,0,0,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.57912,0.42855,"suburban","married",4.34380542185368,10.9122663038454,-4.60517018598809,-0.847347861637245,0,1
28,1,0,"F","W",0,0,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55232,0.12515,"suburban","single",3.63758615972639,9.76117485976141,-4.60517018598809,-2.07824226110435,0,1
35,1,0,"M","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.4766288889,0.37325,"rural","married",4.35670882668959,10.3720839420844,-4.60517018598809,-0.985506842562837,0,0
69,0,1,"F","W",0,1,0,"high school",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0.6456588889,0.50523,"rural","married",3.25809653802148,10.7852075433601,-4.60517018598809,-0.682741507846064,0,0
23,0,1,"M","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41742,0.10356,"rural","married",4.44265125649032,10.7481104097189,0.00995033085316809,-2.2676041240988,0,0
42,1,1,"M","W",0,1,0,"high school",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.4025888889,0.2239,"rural","married",3.71357206670431,10.8172350531375,-4.60517018598809,-1.49655575537743,0,0
43,0,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.4162088889,0.2404688889,"rural","married",3.85014760171006,10.8631825420176,0.00995033085316809,-1.42516455788722,0,0
34,1,1,"F","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4784488889,0.02517,"suburban","married",4.83628190695148,11.1149075574971,-4.60517018598809,-3.68210246983491,0,0
69,0,1,"F","W",0,1,0,"some college",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.5743788889,0.4712088889,"rural","married",2.89037175789616,10.7732316017532,-4.60517018598809,-0.752453782433896,0,0
23,0,1,"M","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.59621,0.08334888889,"urban","married",4.69134788222914,10.9855638725641,-4.60517018598809,-2.48472000052806,0,1
20,0,1,"M","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5521388889,0.3010788889,"suburban","single",4.27666611901606,11.1704492404313,-4.60517018598809,-1.20038295920391,0,1
30,1,1,"M","H",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.3957788889,0.1074088889,"urban","married",4.47733681447821,10.8095663193339,-4.60517018598809,-2.23111233590013,0,0
29,1,1,"F","W",0,0,1,"some college",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.35049,0.20925,"suburban","married",3.98898404656427,10.731646279752,0.00995033085316809,-1.56422556961255,0,0
54,0,1,"M","W",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.56435,0.1682588889,"urban","married",4.78749174278205,11.562553373372,0.00995033085316809,-1.78225148035209,0,0
50,0,0,"M","W",0,1,0,"some college",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0.7380088889,0.25775,"rural","married",4.8283137373023,11.0527612693397,-4.60517018598809,-1.35576515608507,0,1
37,0,1,"F","W",1,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.4854588889,0.1744088889,"suburban","married",4.23410650459726,11.0621595976319,1.10194007876078,-1.7463528003428,0,1
42,0,1,"F","B",0,1,0,"some college",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5271288889,0.08318,"suburban","single",3.71357206670431,10.6068573041162,-4.60517018598809,-2.48674834466737,0,0
72,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.36747,0.12359,"rural","married",2.56494935746154,10.5301743663958,-4.60517018598809,-2.09078564338049,0,0
58,0,1,"M","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.3268288889,0.1140788889,"suburban","married",3.89182029811063,10.7611317049775,0.698134722070984,-2.17086506201996,0,0
46,1,1,"F","W",1,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.4833288889,0.2321388889,"rural","married",4.55387689160054,11.1975980916981,1.10194007876078,-1.46041942738895,0,0
58,0,1,"M","W",0,1,0,"some college",1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0.6456588889,0.50523,"rural","married",4.23410650459726,10.8255416442994,-4.60517018598809,-0.682741507846064,0,0
67,1,0,"F","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4522088889,0.05217888889,"suburban","married",5.14749447681345,11.4276943206076,-4.60517018598809,-2.95307729329099,0,1
64,0,1,"M","W",0,1,0,"bach degree",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.40423,0.1239,"suburban","married",4.78749174278205,10.9868508304415,-4.60517018598809,-2.08828049034704,0,0
24,1,1,"M","H",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39841,0.10026,"suburban","single",3.97029191355212,10.4169995647274,-4.60517018598809,-2.29998846714678,0,0
58,1,1,"M","H",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6876288889,0.04715888889,"suburban","single",4.27666611901606,11.5493248943502,-4.60517018598809,-3.05423276402309,0,1
71,0,1,"M","W",0,1,0,"post graduate",1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.59621,0.08334888889,"suburban","married",4.30406509320417,11.1949491198848,-4.60517018598809,-2.48472000052806,0,0
46,1,1,"F","H",0,1,0,"bach degree",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4576288889,0.1149088889,"suburban","single",3.85014760171006,10.5902141652932,-4.60517018598809,-2.16361573506576,0,1
57,1,1,"M","B",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47417,0.22871,"suburban","married",4.48863636973214,11.2480480451717,0.698134722070984,-1.47530045350487,0,0
61,1,1,"M","H",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4911388889,0.23671,"urban","single",4.00733318523247,10.4740715406729,-4.60517018598809,-1.44091951578384,0,1
43,1,1,"F","W",0,1,0,"high school",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0.5142888889,0.347,"suburban","married",4.52178857704904,10.6521167425551,-4.60517018598809,-1.05843049903528,0,0
78,1,1,"F","W",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0.6876288889,0.04715888889,"suburban","married",3.78418963391826,11.6034788948109,-4.60517018598809,-3.05423276402309,0,1
40,1,0,"F","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.53183,0.3206,"suburban","married",4.02535169073515,10.7610256593141,-4.60517018598809,-1.13756103880668,0,1
55,0,1,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.58395,0.26324,"suburban","married",4.14313472639153,10.746131744242,0.00995033085316809,-1.33468911539422,0,1
77,0,1,"F","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0.58123,0.33623,"urban","married",2.94443897916644,10.8226342023915,-4.60517018598809,-1.08995982938897,0,1
38,1,0,"F","W",1,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0.4522088889,0.05217888889,"suburban","married",4.35670882668959,11.3208323213474,1.10194007876078,-2.95307729329099,0,0
65,1,1,"M","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0.54572,0.02696,"suburban","married",4.04305126783455,11.2484780322136,0.00995033085316809,-3.61340099293803,0,0
22,1,1,"M","H",0,1,0,"some college",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0.39986,0.1196588889,"urban","married",4.68213122712422,10.8552998564774,0.698134722070984,-2.12311017653888,0,1
25,1,0,"F","H",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.87746,0.01416888889,"suburban","married",4.02535169073515,10.9189174877748,0.00995033085316809,-4.25670664119803,0,1
46,1,1,"M","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5414288889,0.2863788889,"suburban","married",4.17438726989564,10.9938828405992,0.698134722070984,-1.25043955855385,0,0
62,1,0,"F","W",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.78297,0.62061,"rural","married",3.95124371858143,10.7798309073007,-4.60517018598809,-0.477052413659069,0,0
84,0,1,"F","H",0,1,0,"no hs degree",1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0.55475,0.1980088889,"urban","married",3.55534806148941,10.3858519714801,-4.60517018598809,-1.61944335586094,0,1
72,0,0,"M","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0.4530888889,0.3281388889,"rural","married",2.99573227355399,10.4165806037445,-4.60517018598809,-1.11431831845587,0,0
54,1,0,"M","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0.29574,0.12156,"rural","married",4.02535169073515,10.5966347330961,-4.60517018598809,-2.10734731093354,0,0
68,1,1,"F","B",0,0,1,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48772,0.07498888889,"suburban","single",3.95124371858143,10.6307704240257,-4.60517018598809,-2.59041532455418,0,1
82,1,1,"M","H",0,0,1,"no hs degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5310388889,0.08296888889,"urban","single",2.63905732961526,9.61580548008435,-4.60517018598809,-2.48928957410346,0,1
76,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.35687,0.1286988889,"suburban","married",3.13549421592915,11.3404393809484,-4.60517018598809,-2.05027979767296,0,0
37,0,1,"F","B",0,1,0,"high school",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0.59621,0.08334888889,"urban","married",3.89182029811063,10.5571659891857,-4.60517018598809,-2.48472000052806,0,1
73,0,0,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.5280188889,0.2290088889,"suburban","married",3.93182563272433,10.4890773616723,-4.60517018598809,-1.47399446002402,0,1
58,0,1,"F","W",0,1,0,"some college",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.45975,0.06848888889,"suburban","married",4.12713438504509,11.0224742004554,0.00995033085316809,-2.68108375285617,0,0
24,1,1,"U","A",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37518,0.07575,"urban","single",3.73766961828337,10.1140320682738,-4.60517018598809,-2.58031683459266,0,1
73,0,1,"F","W",0,0,1,"high school",1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.31837,0.12615,"suburban","single",3.87120101090789,10.6001037092348,-4.60517018598809,-2.07028360389507,0,1
78,1,1,"F","H",0,1,0,"no hs degree",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2171888889,0.05459,"rural","married",2.89037175789616,10.8280638639971,0.00995033085316809,-2.90790456318847,0,0
66,1,0,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0.2954488889,0.07726,"suburban","married",4.39444915467244,11.0141766224297,-4.60517018598809,-2.560578921744,0,1
77,1,1,"M","W",0,1,0,"bach degree",1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.4190788889,0.0917,"rural","married",4.55387689160054,11.4052400265505,-4.60517018598809,-2.38923289971972,0,1
43,0,1,"M","W",0,1,0,"some college",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4094388889,0.10214,"rural","married",4.30406509320417,10.912867818587,-4.60517018598809,-2.28141085776264,0,0
34,1,1,"F","W",0,1,0,"bach degree",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.35687,0.1286988889,"suburban","married",4.80402104473326,11.7176606166011,-4.60517018598809,-2.05027979767296,0,0
33,1,1,"M","W",0,1,0,"some college",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.52599,0.04713,"suburban","married",4.49980967033027,11.2381991036787,-4.60517018598809,-3.0548455380465,0,0
79,1,0,"F","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.64235,0.03046888889,"urban","married",4.43081679884331,11.1682496709983,-4.60517018598809,-3.49104915235338,0,0
53,1,0,"M","W",0,1,0,"high school",1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.58649,0.50529,"rural","married",4.99721227376411,10.3980008508098,-4.60517018598809,-0.682622757103733,0,0
48,1,1,"F","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.63582,0.06778,"suburban","married",4.59511985013459,10.8197782844103,-4.60517018598809,-2.69148811280323,0,0
82,0,1,"M","W",0,1,0,"bach degree",1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.61447,0.26006,"suburban","married",4.21950770517611,11.6302995281199,-4.60517018598809,-1.34684290535896,0,0
22,1,1,"M","H",0,0,1,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4648988889,0.06127,"urban","married",3.80666248977032,10.7274875415148,-4.60517018598809,-2.79246495224457,0,1
26,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.57119,0.4128988889,"suburban","married",4.14313472639153,10.6024179778518,-4.60517018598809,-0.884552537060049,0,1
84,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.48772,0.07498888889,"urban","single",3.98898404656427,10.8110805687071,-4.60517018598809,-2.59041532455418,0,0
65,1,0,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0.31018,0.08845,"rural","married",3.93182563272433,10.7447098511614,-4.60517018598809,-2.42531785837634,0,0
35,0,0,"M","B",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.43311,0.10106,"suburban","single",4.40671924726425,11.1243322230823,-4.60517018598809,-2.29204087911837,0,1
75,0,0,"M","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32604,0.14061,"suburban","married",4.40671924726425,11.591154220735,-4.60517018598809,-1.96176517837941,0,0
37,1,0,"F","B",0,0,1,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39773,0.18227,"urban","single",4.12713438504509,9.86588952212081,-4.60517018598809,-1.70226617474529,0,1
78,1,1,"M","W",0,1,0,"post graduate",1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.37518,0.07575,"rural","married",3.25809653802148,10.8716114330503,0.00995033085316809,-2.58031683459266,0,0
86,0,0,"F","W",1,1,0,"high school",1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.43311,0.10106,"suburban","married",2.63905732961526,10.5643439523975,1.38879124131848,-2.29204087911837,0,0
52,1,0,"F","W",0,1,0,"bach degree",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.3378188889,0.05057888889,"suburban","married",4.12713438504509,10.6298035163625,0.698134722070984,-2.98422100536001,0,0
56,1,1,"F","W",0,1,0,"bach degree",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0.5047788889,0.05907,"suburban","married",4.70048036579242,11.3783306499697,0.00995033085316809,-2.82903209766299,0,0
64,1,1,"M","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4911388889,0.23671,"suburban","married",3.97029191355212,11.0408396695202,-4.60517018598809,-1.44091951578384,0,0
55,1,0,"M","W",0,1,0,"bach degree",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.73237,0.02671,"urban","married",4.18965474202643,10.9434461924104,0.698134722070984,-3.62271725186027,0,0
76,0,1,"F","H",0,1,0,"no hs degree",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0.55475,0.1980088889,"urban","married",2.56494935746154,10.3171522849872,0.698134722070984,-1.61944335586094,0,1
27,1,1,"F","H",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66162,0.05614888889,"urban","single",4.53259949315326,11.4640292951824,0.00995033085316809,-2.87974838623925,0,0
22,1,0,"F","A",0,0,1,"high school",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.49424,0.03796,"urban","married",4.62497281328427,10.8328129626807,-4.60517018598809,-3.27122230524041,0,0
54,1,0,"U","H",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75299,0.04653888889,"urban","single",3.61091791264422,9.87292524695349,-4.60517018598809,-3.06746699569466,0,0
70,1,1,"F","W",0,1,0,"some college",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0.37073,0.1110988889,"suburban","married",4.14313472639153,11.1952239508655,-4.60517018598809,-2.19733458328665,0,0
23,1,1,"F","W",0,1,0,"some college",1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0.63582,0.06778,"suburban","married",4.48863636973214,11.4503157491578,-4.60517018598809,-2.69148811280323,0,1
73,1,0,"F","W",0,1,0,"high school",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.3975788889,0.1088788889,"suburban","married",3.97029191355212,11.0789837188695,0.00995033085316809,-2.21751912550363,0,1
55,0,1,"M","W",1,1,0,"bach degree",1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.45975,0.06848888889,"suburban","married",5.07517381523383,11.4883355971014,1.10194007876078,-2.68108375285617,0,0
54,1,0,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.47641,0.3399388889,"rural","married",2.94443897916644,10.3735224312936,-4.60517018598809,-1.07898941605625,0,0
46,1,1,"F","B",0,1,0,"high school",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0.22962,0.1412888889,"suburban","married",4.26267987704132,10.8853225496177,-4.60517018598809,-1.95694862720307,0,0
64,1,0,"M","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0.35761,0.07723888889,"urban","married",3.97029191355212,10.8259988962233,-4.60517018598809,-2.56085220668842,0,0
61,1,1,"F","W",0,0,1,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35037,0.17805,"suburban","single",4.11087386417331,10.8197782844103,-4.60517018598809,-1.72569086925835,0,0
38,0,0,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0.8095288889,0.28587,"suburban","married",4.00733318523247,10.3792868543784,-4.60517018598809,-1.25221811695393,0,0
54,0,1,"F","W",0,1,0,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0.5765188889,0.4368,"rural","married",3.97029191355212,10.3044425051664,-4.60517018598809,-0.828279854551442,0,0
41,0,1,"F","H",0,0,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59621,0.08334888889,"urban","married",4.46590811865458,11.3092045668104,-4.60517018598809,-2.48472000052806,0,1
26,0,1,"M","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.3267688889,0.1613,"rural","married",4.54329478227,10.5296665961643,-4.60517018598809,-1.82448929385097,0,1
47,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.5310388889,0.08296888889,"suburban","married",3.52636052461616,11.4517094182966,0.00995033085316809,-2.48928957410346,0,1
88,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0.3706888889,0.07151,"rural","married",2.89037175789616,11.3655617018319,-4.60517018598809,-2.63791797892183,0,0
57,1,1,"F","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.56234,0.03617,"suburban","married",5.01063529409626,11.6762680551664,0.00995033085316809,-3.31952523301813,0,1
63,0,1,"F","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.5247,0.1161088889,"suburban","married",5.15905529921453,11.522479677775,-4.60517018598809,-2.15322683076288,0,1
96,1,0,"F","W",0,1,0,"unknown",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.3919488889,0.03356,"rural","married",4.51085950651685,10.7182105669912,-4.60517018598809,-3.39442039738313,0,1
75,1,1,"F","W",0,1,0,"bach degree",1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.4833288889,0.2321388889,"suburban","married",4.02535169073515,11.45741275504,-4.60517018598809,-1.46041942738895,0,0
58,0,1,"M","W",0,1,0,"high school",1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0.9206588889,0.5468988889,"suburban","married",2.39789527279837,10.3750836631101,-4.60517018598809,-0.603491340264313,0,1
25,1,1,"M","W",0,1,0,"bach degree",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.49812,0.08118,"suburban","married",4.89783979995091,11.6764209175141,-4.60517018598809,-2.51108636757139,0,0
74,0,1,"F","W",0,1,0,"high school",1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.5521688889,0.43435,"rural","married",3.36729582998647,11.0336792543576,-4.60517018598809,-0.833904618276208,0,0
